stop_point_id,journey_id,arrival_time,departure_time,stop_point_name,longitude,latitude,rer_line
stop_point:SNCF:87758169:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO26:1187:RapidTransit,092800,092900,Le Parc de Saint-Maur RER,2.485622,48.805162,A
stop_point:SNCF:87758177:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO26:1187:RapidTransit,093100,093100,Champigny,2.509683,48.807303,A
stop_point:SNCF:87758185:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO26:1187:RapidTransit,093300,093400,La Varenne Saint-Hilaire - Chennevières-sur-Marne,2.513141,48.794996,A
stop_point:SNCF:87758193:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO26:1187:RapidTransit,093600,093700,Sucy-en-Brie - Bonneuil-sur-Marne,2.508059,48.771139,A
stop_point:SNCF:87758201:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO26:1187:RapidTransit,093900,093900,Boissy-Saint-Léger,2.505344,48.753076,A
stop_point:SNCF:87382655:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO28:1187:RapidTransit,083300,083300,Cergy le Haut,2.011872,49.048493,A
stop_point:SNCF:87382499:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO28:1187:RapidTransit,083600,083600,Cergy Saint-Christophe,2.034437,49.049691,A
stop_point:SNCF:87381905:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO28:1187:RapidTransit,083900,084100,Cergy Préfecture,2.07982,49.03639,A
stop_point:SNCF:87334482:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO28:1187:RapidTransit,084400,084400,Neuville - Université,2.07886,49.01426,A
stop_point:SNCF:87381459:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO28:1187:RapidTransit,084700,084700,Conflans Fin d'Oise,2.074587,48.989261,A
stop_point:SNCF:87381657:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO28:1187:RapidTransit,085000,085000,Achères Ville,2.07739,48.97011,A
stop_point:SNCF:87386425:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO28:1187:RapidTransit,085600,085600,Maisons-Laffitte,2.144315,48.945639,A
stop_point:SNCF:87386417:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO28:1187:RapidTransit,085800,085800,Sartrouville,2.157425,48.937907,A
stop_point:SNCF:87386409:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO28:1187:RapidTransit,090100,090100,Houilles - Carrières-sur-Seine,2.185083,48.919964,A
stop_point:SNCF:87758029:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO28:1187:RapidTransit,090500,090800,Nanterre Préfecture - RER,2.223103,48.895629,A
stop_point:SNCF:87758011:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO28:1187:RapidTransit,091000,091100,La Grande Arche de la Défense,2.238212,48.891718,A
stop_point:SNCF:87758003:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO28:1187:RapidTransit,091400,091500,Charles-de-Gaulle Étoile,2.29502,48.874201,A
stop_point:SNCF:87758599:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO28:1187:RapidTransit,091700,091800,Auber,2.330432,48.871956,A
stop_point:SNCF:87758607:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO28:1187:RapidTransit,092000,092100,Châtelet les Halles,2.34814,48.85983,A
stop_point:SNCF:87758581:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO28:1187:RapidTransit,092300,092400,Paris Gare de Lyon,2.374082,48.843811,A
stop_point:SNCF:87758102:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO28:1187:RapidTransit,092600,092600,Nation,2.395952,48.848177,A
stop_point:SNCF:87758110:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO28:1187:RapidTransit,092900,093000,Vincennes,2.433356,48.847334,A
stop_point:SNCF:87758128:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO28:1187:RapidTransit,093200,093200,Fontenay-sous-Bois,2.464339,48.843448,A
stop_point:SNCF:87758136:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO28:1187:RapidTransit,093400,093400,Nogent-sur-Marne,2.47194,48.834382,A
stop_point:SNCF:87758144:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO28:1187:RapidTransit,093600,093700,Joinville-le-Pont,2.463853,48.821055,A
stop_point:SNCF:87758151:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO28:1187:RapidTransit,093800,093900,Saint-Maur-des-Fossés - Créteil,2.472318,48.806348,A
stop_point:SNCF:87758169:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO28:1187:RapidTransit,094000,094100,Le Parc de Saint-Maur RER,2.485622,48.805162,A
stop_point:SNCF:87758177:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO28:1187:RapidTransit,094300,094300,Champigny,2.509683,48.807303,A
stop_point:SNCF:87758185:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO28:1187:RapidTransit,094500,094600,La Varenne Saint-Hilaire - Chennevières-sur-Marne,2.513141,48.794996,A
stop_point:SNCF:87758193:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO28:1187:RapidTransit,094800,094900,Sucy-en-Brie - Bonneuil-sur-Marne,2.508059,48.771139,A
stop_point:SNCF:87758201:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO28:1187:RapidTransit,095100,095100,Boissy-Saint-Léger,2.505344,48.753076,A
stop_point:SNCF:87382655:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO32:1187:RapidTransit,085900,085900,Cergy le Haut,2.011872,49.048493,A
stop_point:SNCF:87382499:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO32:1187:RapidTransit,090100,090200,Cergy Saint-Christophe,2.034437,49.049691,A
stop_point:SNCF:87381905:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO32:1187:RapidTransit,090500,090600,Cergy Préfecture,2.07982,49.03639,A
stop_point:SNCF:87334482:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO32:1187:RapidTransit,090900,090900,Neuville - Université,2.07886,49.01426,A
stop_point:SNCF:87381459:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO32:1187:RapidTransit,091200,091200,Conflans Fin d'Oise,2.074587,48.989261,A
stop_point:SNCF:87381657:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO32:1187:RapidTransit,091500,091500,Achères Ville,2.07739,48.97011,A
stop_point:SNCF:87386425:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO32:1187:RapidTransit,092100,092100,Maisons-Laffitte,2.144315,48.945639,A
stop_point:SNCF:87386417:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO32:1187:RapidTransit,092300,092300,Sartrouville,2.157425,48.937907,A
stop_point:SNCF:87386409:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO32:1187:RapidTransit,092600,092600,Houilles - Carrières-sur-Seine,2.185083,48.919964,A
stop_point:SNCF:87758029:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO32:1187:RapidTransit,093000,093300,Nanterre Préfecture - RER,2.223103,48.895629,A
stop_point:SNCF:87758011:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO32:1187:RapidTransit,093400,093500,La Grande Arche de la Défense,2.238212,48.891718,A
stop_point:SNCF:87758003:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO32:1187:RapidTransit,093800,093900,Charles-de-Gaulle Étoile,2.29502,48.874201,A
stop_point:SNCF:87758599:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO32:1187:RapidTransit,094100,094200,Auber,2.330432,48.871956,A
stop_point:SNCF:87758607:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO32:1187:RapidTransit,094400,094500,Châtelet les Halles,2.34814,48.85983,A
stop_point:SNCF:87758581:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO32:1187:RapidTransit,094700,094800,Paris Gare de Lyon,2.374082,48.843811,A
stop_point:SNCF:87758102:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO32:1187:RapidTransit,095000,095100,Nation,2.395952,48.848177,A
stop_point:SNCF:87758110:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO32:1187:RapidTransit,095300,095400,Vincennes,2.433356,48.847334,A
stop_point:SNCF:87758128:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO32:1187:RapidTransit,095600,095600,Fontenay-sous-Bois,2.464339,48.843448,A
stop_point:SNCF:87758136:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO32:1187:RapidTransit,095800,095800,Nogent-sur-Marne,2.47194,48.834382,A
stop_point:SNCF:87758144:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO32:1187:RapidTransit,100000,100100,Joinville-le-Pont,2.463853,48.821055,A
stop_point:SNCF:87758151:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO32:1187:RapidTransit,100200,100300,Saint-Maur-des-Fossés - Créteil,2.472318,48.806348,A
stop_point:SNCF:87758169:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO32:1187:RapidTransit,100400,100500,Le Parc de Saint-Maur RER,2.485622,48.805162,A
stop_point:SNCF:87758177:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO32:1187:RapidTransit,100600,100700,Champigny,2.509683,48.807303,A
stop_point:SNCF:87758185:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO32:1187:RapidTransit,100900,101000,La Varenne Saint-Hilaire - Chennevières-sur-Marne,2.513141,48.794996,A
stop_point:SNCF:87758193:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO32:1187:RapidTransit,101200,101200,Sucy-en-Brie - Bonneuil-sur-Marne,2.508059,48.771139,A
stop_point:SNCF:87758201:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO32:1187:RapidTransit,101500,101500,Boissy-Saint-Léger,2.505344,48.753076,A
stop_point:SNCF:87382655:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO34:1187:RapidTransit,091500,091500,Cergy le Haut,2.011872,49.048493,A
stop_point:SNCF:87382499:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO34:1187:RapidTransit,091700,091800,Cergy Saint-Christophe,2.034437,49.049691,A
stop_point:SNCF:87381905:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO34:1187:RapidTransit,092100,092100,Cergy Préfecture,2.07982,49.03639,A
stop_point:SNCF:87334482:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO34:1187:RapidTransit,092500,092500,Neuville - Université,2.07886,49.01426,A
stop_point:SNCF:87381459:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO34:1187:RapidTransit,092700,092700,Conflans Fin d'Oise,2.074587,48.989261,A
stop_point:SNCF:87381657:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO34:1187:RapidTransit,093000,093000,Achères Ville,2.07739,48.97011,A
stop_point:SNCF:87386425:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO34:1187:RapidTransit,093600,093600,Maisons-Laffitte,2.144315,48.945639,A
stop_point:SNCF:87386417:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO34:1187:RapidTransit,093700,093800,Sartrouville,2.157425,48.937907,A
stop_point:SNCF:87386409:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO34:1187:RapidTransit,094100,094100,Houilles - Carrières-sur-Seine,2.185083,48.919964,A
stop_point:SNCF:87758029:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO34:1187:RapidTransit,094500,094800,Nanterre Préfecture - RER,2.223103,48.895629,A
stop_point:SNCF:87758011:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO34:1187:RapidTransit,094900,095000,La Grande Arche de la Défense,2.238212,48.891718,A
stop_point:SNCF:87758003:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO34:1187:RapidTransit,095300,095400,Charles-de-Gaulle Étoile,2.29502,48.874201,A
stop_point:SNCF:87758599:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO34:1187:RapidTransit,095600,095700,Auber,2.330432,48.871956,A
stop_point:SNCF:87758607:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO34:1187:RapidTransit,095900,100000,Châtelet les Halles,2.34814,48.85983,A
stop_point:SNCF:87758581:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO34:1187:RapidTransit,100200,100300,Paris Gare de Lyon,2.374082,48.843811,A
stop_point:SNCF:87758102:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO34:1187:RapidTransit,100500,100600,Nation,2.395952,48.848177,A
stop_point:SNCF:87758110:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO34:1187:RapidTransit,100800,100900,Vincennes,2.433356,48.847334,A
stop_point:SNCF:87758128:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO34:1187:RapidTransit,101100,101100,Fontenay-sous-Bois,2.464339,48.843448,A
stop_point:SNCF:87758136:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO34:1187:RapidTransit,101300,101300,Nogent-sur-Marne,2.47194,48.834382,A
stop_point:SNCF:87758144:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO34:1187:RapidTransit,101500,101600,Joinville-le-Pont,2.463853,48.821055,A
stop_point:SNCF:87758151:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO34:1187:RapidTransit,101700,101800,Saint-Maur-des-Fossés - Créteil,2.472318,48.806348,A
stop_point:SNCF:87758169:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO34:1187:RapidTransit,101900,102000,Le Parc de Saint-Maur RER,2.485622,48.805162,A
stop_point:SNCF:87758177:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO34:1187:RapidTransit,102100,102200,Champigny,2.509683,48.807303,A
stop_point:SNCF:87758185:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO34:1187:RapidTransit,102400,102500,La Varenne Saint-Hilaire - Chennevières-sur-Marne,2.513141,48.794996,A
stop_point:SNCF:87758193:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO34:1187:RapidTransit,102700,102700,Sucy-en-Brie - Bonneuil-sur-Marne,2.508059,48.771139,A
stop_point:SNCF:87758201:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO34:1187:RapidTransit,103000,103000,Boissy-Saint-Léger,2.505344,48.753076,A
stop_point:SNCF:87382655:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO36:1187:RapidTransit,092500,092500,Cergy le Haut,2.011872,49.048493,A
stop_point:SNCF:87382499:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO36:1187:RapidTransit,092700,092800,Cergy Saint-Christophe,2.034437,49.049691,A
stop_point:SNCF:87381905:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO36:1187:RapidTransit,093100,093200,Cergy Préfecture,2.07982,49.03639,A
stop_point:SNCF:87334482:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO36:1187:RapidTransit,093500,093500,Neuville - Université,2.07886,49.01426,A
stop_point:SNCF:87381459:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO36:1187:RapidTransit,093800,093800,Conflans Fin d'Oise,2.074587,48.989261,A
stop_point:SNCF:87381657:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO36:1187:RapidTransit,094100,094100,Achères Ville,2.07739,48.97011,A
stop_point:SNCF:87386425:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO36:1187:RapidTransit,094700,094700,Maisons-Laffitte,2.144315,48.945639,A
stop_point:SNCF:87386417:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO36:1187:RapidTransit,094800,094900,Sartrouville,2.157425,48.937907,A
stop_point:SNCF:87386409:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO36:1187:RapidTransit,095200,095200,Houilles - Carrières-sur-Seine,2.185083,48.919964,A
stop_point:SNCF:87758029:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO36:1187:RapidTransit,095500,095800,Nanterre Préfecture - RER,2.223103,48.895629,A
stop_point:SNCF:87758011:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO36:1187:RapidTransit,095900,100000,La Grande Arche de la Défense,2.238212,48.891718,A
stop_point:SNCF:87758003:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO36:1187:RapidTransit,100300,100400,Charles-de-Gaulle Étoile,2.29502,48.874201,A
stop_point:SNCF:87758599:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO36:1187:RapidTransit,100600,100700,Auber,2.330432,48.871956,A
stop_point:SNCF:87758607:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO36:1187:RapidTransit,100900,101000,Châtelet les Halles,2.34814,48.85983,A
stop_point:SNCF:87758581:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO36:1187:RapidTransit,101200,101300,Paris Gare de Lyon,2.374082,48.843811,A
stop_point:SNCF:87758102:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO36:1187:RapidTransit,101500,101600,Nation,2.395952,48.848177,A
stop_point:SNCF:87758110:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO36:1187:RapidTransit,101800,101900,Vincennes,2.433356,48.847334,A
stop_point:SNCF:87758128:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO36:1187:RapidTransit,102100,102100,Fontenay-sous-Bois,2.464339,48.843448,A
stop_point:SNCF:87758136:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO36:1187:RapidTransit,102300,102300,Nogent-sur-Marne,2.47194,48.834382,A
stop_point:SNCF:87758144:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO36:1187:RapidTransit,102500,102600,Joinville-le-Pont,2.463853,48.821055,A
stop_point:SNCF:87758151:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO36:1187:RapidTransit,102700,102800,Saint-Maur-des-Fossés - Créteil,2.472318,48.806348,A
stop_point:SNCF:87758169:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO36:1187:RapidTransit,102900,103000,Le Parc de Saint-Maur RER,2.485622,48.805162,A
stop_point:SNCF:87758177:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO36:1187:RapidTransit,103100,103200,Champigny,2.509683,48.807303,A
stop_point:SNCF:87758185:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO36:1187:RapidTransit,103400,103500,La Varenne Saint-Hilaire - Chennevières-sur-Marne,2.513141,48.794996,A
stop_point:SNCF:87758193:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO36:1187:RapidTransit,103700,103700,Sucy-en-Brie - Bonneuil-sur-Marne,2.508059,48.771139,A
stop_point:SNCF:87758201:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO36:1187:RapidTransit,104000,104000,Boissy-Saint-Léger,2.505344,48.753076,A
stop_point:SNCF:87382655:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO40:1187:RapidTransit,101000,101000,Cergy le Haut,2.011872,49.048493,A
stop_point:SNCF:87382499:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO40:1187:RapidTransit,101200,101300,Cergy Saint-Christophe,2.034437,49.049691,A
stop_point:SNCF:87381905:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO40:1187:RapidTransit,101600,101600,Cergy Préfecture,2.07982,49.03639,A
stop_point:SNCF:87334482:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO40:1187:RapidTransit,101900,102000,Neuville - Université,2.07886,49.01426,A
stop_point:SNCF:87381459:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO40:1187:RapidTransit,102200,102200,Conflans Fin d'Oise,2.074587,48.989261,A
stop_point:SNCF:87381657:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO40:1187:RapidTransit,102500,103600,Achères Ville,2.07739,48.97011,A
stop_point:SNCF:87386425:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO40:1187:RapidTransit,104300,104400,Maisons-Laffitte,2.144315,48.945639,A
stop_point:SNCF:87386417:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO40:1187:RapidTransit,104500,104600,Sartrouville,2.157425,48.937907,A
stop_point:SNCF:87386409:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO40:1187:RapidTransit,104900,104900,Houilles - Carrières-sur-Seine,2.185083,48.919964,A
stop_point:SNCF:87758029:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO40:1187:RapidTransit,105200,105300,Nanterre Préfecture - RER,2.223103,48.895629,A
stop_point:SNCF:87758011:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO40:1187:RapidTransit,105500,105600,La Grande Arche de la Défense,2.238212,48.891718,A
stop_point:SNCF:87758003:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO40:1187:RapidTransit,105900,110000,Charles-de-Gaulle Étoile,2.29502,48.874201,A
stop_point:SNCF:87758599:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO40:1187:RapidTransit,110200,110300,Auber,2.330432,48.871956,A
stop_point:SNCF:87758607:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO40:1187:RapidTransit,110500,110500,Châtelet les Halles,2.34814,48.85983,A
stop_point:SNCF:87758581:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO40:1187:RapidTransit,110800,110900,Paris Gare de Lyon,2.374082,48.843811,A
stop_point:SNCF:87758102:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO40:1187:RapidTransit,111100,111100,Nation,2.395952,48.848177,A
stop_point:SNCF:87758110:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO40:1187:RapidTransit,111400,111400,Vincennes,2.433356,48.847334,A
stop_point:SNCF:87758128:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO40:1187:RapidTransit,111700,111700,Fontenay-sous-Bois,2.464339,48.843448,A
stop_point:SNCF:87758136:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO40:1187:RapidTransit,111900,111900,Nogent-sur-Marne,2.47194,48.834382,A
stop_point:SNCF:87758144:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO40:1187:RapidTransit,112100,112100,Joinville-le-Pont,2.463853,48.821055,A
stop_point:SNCF:87758151:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO40:1187:RapidTransit,112300,112300,Saint-Maur-des-Fossés - Créteil,2.472318,48.806348,A
stop_point:SNCF:87758169:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO40:1187:RapidTransit,112500,112500,Le Parc de Saint-Maur RER,2.485622,48.805162,A
stop_point:SNCF:87758177:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO40:1187:RapidTransit,112700,112800,Champigny,2.509683,48.807303,A
stop_point:SNCF:87758185:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO40:1187:RapidTransit,112900,113000,La Varenne Saint-Hilaire - Chennevières-sur-Marne,2.513141,48.794996,A
stop_point:SNCF:87758193:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO40:1187:RapidTransit,113300,113300,Sucy-en-Brie - Bonneuil-sur-Marne,2.508059,48.771139,A
stop_point:SNCF:87758201:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO40:1187:RapidTransit,113600,113600,Boissy-Saint-Léger,2.505344,48.753076,A
stop_point:SNCF:87382655:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO44:1187:RapidTransit,111000,111000,Cergy le Haut,2.011872,49.048493,A
stop_point:SNCF:87382499:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO44:1187:RapidTransit,111200,111300,Cergy Saint-Christophe,2.034437,49.049691,A
stop_point:SNCF:87381905:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO44:1187:RapidTransit,111600,111600,Cergy Préfecture,2.07982,49.03639,A
stop_point:SNCF:87334482:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO44:1187:RapidTransit,111900,112000,Neuville - Université,2.07886,49.01426,A
stop_point:SNCF:87381459:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO44:1187:RapidTransit,112200,112200,Conflans Fin d'Oise,2.074587,48.989261,A
stop_point:SNCF:87381657:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO44:1187:RapidTransit,112500,112500,Achères Ville,2.07739,48.97011,A
stop_point:SNCF:87386425:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO44:1187:RapidTransit,113000,113100,Maisons-Laffitte,2.144315,48.945639,A
stop_point:SNCF:87386417:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO44:1187:RapidTransit,113300,113300,Sartrouville,2.157425,48.937907,A
stop_point:SNCF:87386409:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO44:1187:RapidTransit,113600,113600,Houilles - Carrières-sur-Seine,2.185083,48.919964,A
stop_point:SNCF:87758029:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO44:1187:RapidTransit,113900,114300,Nanterre Préfecture - RER,2.223103,48.895629,A
stop_point:SNCF:87758011:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO44:1187:RapidTransit,114400,114500,La Grande Arche de la Défense,2.238212,48.891718,A
stop_point:SNCF:87758003:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO44:1187:RapidTransit,114800,114900,Charles-de-Gaulle Étoile,2.29502,48.874201,A
stop_point:SNCF:87758599:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO44:1187:RapidTransit,115100,115200,Auber,2.330432,48.871956,A
stop_point:SNCF:87758607:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO44:1187:RapidTransit,115400,115500,Châtelet les Halles,2.34814,48.85983,A
stop_point:SNCF:87758581:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO44:1187:RapidTransit,115700,115800,Paris Gare de Lyon,2.374082,48.843811,A
stop_point:SNCF:87758102:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO44:1187:RapidTransit,120000,120100,Nation,2.395952,48.848177,A
stop_point:SNCF:87758110:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO44:1187:RapidTransit,120300,120400,Vincennes,2.433356,48.847334,A
stop_point:SNCF:87758128:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO44:1187:RapidTransit,120600,120600,Fontenay-sous-Bois,2.464339,48.843448,A
stop_point:SNCF:87758136:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO44:1187:RapidTransit,120800,120800,Nogent-sur-Marne,2.47194,48.834382,A
stop_point:SNCF:87758144:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO44:1187:RapidTransit,121000,121100,Joinville-le-Pont,2.463853,48.821055,A
stop_point:SNCF:87758151:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO44:1187:RapidTransit,121200,121300,Saint-Maur-des-Fossés - Créteil,2.472318,48.806348,A
stop_point:SNCF:87758169:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO44:1187:RapidTransit,121400,121500,Le Parc de Saint-Maur RER,2.485622,48.805162,A
stop_point:SNCF:87758177:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO44:1187:RapidTransit,121600,121700,Champigny,2.509683,48.807303,A
stop_point:SNCF:87758185:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO44:1187:RapidTransit,121900,122000,La Varenne Saint-Hilaire - Chennevières-sur-Marne,2.513141,48.794996,A
stop_point:SNCF:87758193:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO44:1187:RapidTransit,122200,122200,Sucy-en-Brie - Bonneuil-sur-Marne,2.508059,48.771139,A
stop_point:SNCF:87758201:RapidTransit,vehicle_journey:SNCF:2024-07-22:NATO44:1187:RapidTransit,122500,122500,Boissy-Saint-Léger,2.505344,48.753076,A
